AATS0p,AATS1p,nAtomP,SaasC,WTPT-4,BCUTc-1h,GGI4,maxaaCH,SpAD_Dt,SpMax_Dt,EE_Dt,ETA_BetaP_ns,BCUTw-1h,BCUTc-1l,naAromAtom,SpDiam_Dt,MLFER_E,SPC-6,GATS1p,SaaCH,R_TpiPCTPC,AATS5p,minHaaCH,AATSC0i,maxaasC,ATS0p,Mp,MWC2,Zagreb,nAromBond,SPC-5,SP-2,ETA_dBetaP,JGI5,ETA_Eta_R,JGT,GGI7,ATS3v,minaasC,AATS6p,minHother,SPC-4,ATS8p,ATS8v,BCUTp-1h,AATS2p,ETA_BetaP,ATS1v,ATS3p,ETA_Eta_B_RC,AATS8p,ASP-5,ETA_EtaP_B_RC,ATS2m,nHaaCH,naaCH,ETA_Alpha,ETA_dBeta,SpMax8_Bhp,SpMAD_Dt,SpMax1_Bhi,SRW2,nBonds,TIC3,MW,JGI2,VPC-6,hmin,TWC,GGI3,ATS6p,AATS5v,ETA_Shape_Y,ZMIC0,ATS3e,ATS2v,ASP-7,ATS4p,SRW4,MDEO-12,AATS4p,ETA_EtaP_F_L,ATS4v,SpMin8_Bhp,maxHaaCH,SHaaCH,SpMax4_Bhv,SpMin1_Bhp,ATS3s,VPC-4,SpMax2_Bhm,GGI8,GATS1m,ECCEN,VP-0,ATS1e,ATS6v,AATS7p,JGI3,Sp,minHCsats,GGI5,ATS3i,ZMIC4,ATS0v,VP-6,ATS4e,MWC10,SpDiam_D,AATSC1e,ATS0e,Sv,SpMax1_Bhe,SpMax4_Bhi,AATS6e,maxdO,VR3_D,VR3_Dzs,ATS5p,Mv,ASP-1,SpAD_Dzm,SpMax_Dzm,SpMax_DzZ,EE_DzZ,SpAD_DzZ,SpAbs_Dzm,EE_Dzm,ATS5v,ATS5e,SpMin4_Bhi,WTPT-1,VR3_Dzp,AATS3p,Spe,McGowan_Volume,SC-3,naasC,ATS7p,AATS0v,ATS4s,Sare,MDEC-33,ATS3m,VR3_Dzi,VP-3,minaaCH,SpMax1_Bhm,TIC4,VPC-5,ETA_Eta_R_L,WPOL,MATS1e,VP-5,GGI9,ATSC1v,TIC5,GATS1e,VP-2,ETA_Eta_L,maxHdsCH,MWC3,Kier1,piPC9,SHBa,GATS1v,VR3_Dt,ATS2p,nBonds2,Sse,ATS1i,ETA_Epsilon_1,nHeavyAtom,VAdjMat,ETA_Eta,nC,ATS7e,apol,SdssC,nBondsM,AATSC2c,AATS6v,ZMIC3,ETA_Beta_ns,CrippenMR,GGI6,ETA_EtaP_F,ETA_EtaP_L,SpMax_D,EE_D,SpAD_D,ETA_Beta_s,minsssCH,SpDiam_Dze,SpDiam_Dzi,ATS2e,SpMAD_D,ATSC1e,ATS6i,CrippenLogP,SP-0,ATS1p,ASP-6,ATS7i,SpMax5_Bhv,AATS8e,SpMax5_Bhp,SpMax5_Bhe,SdsCH,MATS2v,maxHother,SpMax2_Bhe,minHdsCH,SpMax2_Bhi,SpAbs_Dzi,SpAD_Dzi,VR3_Dze,VR3_Dzv,DELS2,ATS8e,Si,nAtom,SpDiam_Dzm,SpMax5_Bhi,SpMax4_Bhe,minHCsatu,mindsCH,EE_Dze,SpMax_Dze,SpAD_Dze,SpAbs_Dze,SpMax1_Bhp,SpMax8_Bhe,AATS1e,SM1_Dze,ATS6e,GGI10,EE_Dzi,SpMax_Dzi,JGI1,VR3_DzZ,VR3_Dzm,ATS8i,SpDiam_DzZ,piPC5,ETA_dEpsilon_B,AATSC2v,SpMax5_Bhs,ATS7v,inhibitor
1.803978,2.031536,16,4.969486,2.525694,0.27819,1.64,2.179187,409.859663,202.968781,202.968781,0.71053,31.972072,-0.280706,12,266.238199,1.883,8.778677,0.875529,16.640404,6.597349,1.675565,0.445904,1.637841,1.404074,59.531285,0.731031,4.634729,102,12,5.267076,8.332969,0.06579,0.025,30.54799,0.377077,0.111111,16792.73675,1.080669,1.477217,0.445904,3.341527,35.609273,3227.24466,11.876946,1.854633,1.35526,9922.782741,126.419022,0.4905,0.712185,0.067811,0.02582,5883.17741,8,8,9.46666,1.25,2.44965,21.571561,3.995391,3.7612,21,124.955231,270.082684,0.074074,3.373589,0.099213,114.143571,1.4375,112.268505,231.835191,0.34859,60.981756,544.365194,14588.12908,0.029297,120.756278,5.09375,0,1.548157,0.27177,16185.4372,0.834967,0.489005,3.723879,2.909335,2.012911,203.555556,1.661458,3.64774,0,0.707826,241,11.646223,269.031112,14198.16296,1.126552,0.043561,24.124013,0,0.75,10642.52984,31.959436,8087.722308,1.58792,610.109478,11.884192,87.588343,0.000246,249.665073,22.210576,3.976851,3.126753,7.516636,12.498855,10.297769,14.018144,113.938451,0.673048,0.437216,101.752696,49.053156,49.042376,49.042376,101.724452,100.959269,49.053156,15764.79296,526.395728,0.965047,39.06069,10.809223,1.78055,31.823529,2.0171,1.242393,4,87.871061,245.082494,241.265432,32.152,4.883593,6850.107488,30.424207,4.136363,2.008981,4.121099,128.955231,2.389543,9.1815,33,0.005059,2.504279,0,-17.611486,128.955231,0.699137,5.6337,4.01779,0,5.509388,13.959184,6.966731,14.757155,0.875617,9.974811,107.56872,35,32.948653,5033.854868,0.58586,19,5.247928,13.45794,15,560.838552,41.637102,0.019815,13,0.002057,186.817934,32.455047,13.5,77.159,0.403265,0.89948,0.21146,66.862047,66.862047,133.724093,12.25,0,67.584071,64.219029,448.24176,7.03811,0.008595,11587.21206,3.52907,13.405413,71.10376,0.044045,12437.60682,2.816167,6.878131,2.84828,2.902678,0,0.204438,0.489005,3.708823,0,3.734898,97.634248,98.078307,9.761456,10.111789,11.121867,343.90656,246.90357,33,66.372654,2.923365,3.062719,0,0,51.060065,51.060065,102.104445,101.630464,3.955398,2.678885,7.686603,0.600377,571.264348,0,49.067403,49.067403,0.142857,9.914671,9.914269,8609.980515,66.354983,5.700862,0.07623,10.882657,2.912223,9304.171416,0
1.346262,1.783687,2,0,0,0.054957,1.084444,0,212.491547,106.245774,106.245774,0.13333,12.100294,-0.147985,0,144.744343,0.707,5.922767,1.235,0,1.778788,1.056345,0,1.293944,0,52.50421,0.630324,4.369448,78,0,4.181905,6.730381,-0.4,0.032185,21.93174,0.498697,0,17167.45356,0,1.005472,0.220347,2.609337,30.702435,2589.105429,11.376945,1.470343,0.66667,9529.949221,140.40135,0.49381,0.602009,0.074278,0.03292,3806.508239,0,0,7.5,-6,2.264242,14.166103,3.98198,3.496508,16,167.111136,204.187801,0.096618,4.088214,-0.053403,102.134374,1.319444,105.574536,119.7888,0.4,58.062666,748.671448,14712.95669,0.032632,144.712154,4.828314,0,1.148509,0.06881,16893.87134,0.84923,0,0,2.848269,1.955032,183.5,2.005146,3.480098,0,1.235,171,10.637828,291.471424,11422.43074,0.75127,0.059975,24.582654,0.25125,0.482778,16134.54938,19.70879,7098.763393,1.625168,888.49054,11.481074,66.343909,0.000225,274.350876,21.501934,3.951826,3.106518,7.009193,0,7.081434,6.891141,128.874034,0.551332,0.443264,85.587139,42.603915,42.603915,42.603915,85.587139,85.587139,42.603915,14614.23362,855.5343,1.209255,30.002935,7.011886,1.337156,35.705882,1.9189,1.287901,0,72.121875,182.019574,199.222222,36.12,6.945629,3956.878486,7.011886,4.251335,0,3.880419,171.111136,3.027263,7.09219,22,0.04,2.560169,0,85.255352,171.111136,1.235,5.775959,6.06008,0.220347,5.220356,11.484375,3.89182,0,1.235,7.142894,114.686735,40,37.654042,5703.650843,0.45385,15,4.906891,19.17528,15,661.385864,42.403032,5.109447,2,-0.000029,108.785055,20.177591,2,66.203,0.272744,0.18376,0.40401,47.033279,47.033279,94.066558,8,0.767315,59.029839,59.029839,558.51494,6.271104,0.008981,17043.66084,4.57758,10.999636,71.347463,0.04922,16459.42914,2.778042,6.812386,2.810137,2.973245,2.511111,0.1,0.220347,3.59178,0.220347,3.639317,85.587139,85.587139,7.011886,7.011886,4.230215,347.43168,296.567145,39,59.029839,3.069736,3.020536,0.307222,2.511111,42.603915,42.603915,85.587139,85.587139,3.902744,2.448292,7.286786,0,735.965216,0,42.603915,42.603915,0.21875,7.011886,7.011886,9049.259002,59.029839,4.477337,0.01431,5.328459,2.882585,6864.062042,0
1.567745,1.848396,5,2.674131,5.450448,0.261493,0.205,2.114283,141.649828,70.824914,70.824914,0.46429,31.972072,-0.315617,5,108.414081,0.67,1.280214,1.071501,2.114283,2.596774,1.022596,0.461179,1.494989,1.49935,45.464602,0.667064,4.143135,62,5,1.817757,5.493018,-0.125,0.021235,18.4306,0.421477,0.112883,9027.831321,1.17478,1.144788,0.461179,1.428468,39.663869,4546.761481,10.624731,1.450513,1.05357,7241.352328,71.947462,0.26364,1.239496,0.099331,0.01883,3873.25075,1,1,6.89999,-1.75,1.7345,10.117845,3.849683,3.367296,14,123.371674,213.08235,0.091503,0.649038,0.087199,93.63011,0.819444,45.791506,129.330704,0.21739,47.269518,437.098228,9534.029514,0.046531,66.087908,4.574711,0.5,1.246942,0.19718,8181.321398,0.376298,0.461179,0.461179,2.785666,1.788626,141.898148,0.955295,3.53335,0.055941,0.794836,202,9.394232,223.431036,5690.915851,1.299591,0.058532,19.344847,0.320789,0.191111,9228.747823,20.911729,5974.298148,0.428136,413.137462,10.484501,83.659601,-0.000307,221.831037,17.438325,3.833314,3.067725,7.477651,11.046205,6.573771,6.024701,51.129811,0.601322,0.48117,87.211479,43.503943,43.494053,43.494053,87.190446,86.442461,43.503943,6466.53522,387.040626,1.069708,27.29924,5.849739,1.262236,27.843137,1.6607,0.691044,2,44.186084,206.010281,147.287037,28.204,1.105209,3152.79276,6.44289,2.886026,2.114283,4.19882,123.371674,1.10446,6.73636,14,-0.003964,0.795404,0.024691,-57.438828,123.371674,0.712579,4.020737,3.97578,0,4.905275,12.071429,3.89564,15.273614,1.120724,6.825451,73.976147,29,29.060087,4205.058987,0.56897,14,4.807355,10.71695,10,253.834298,33.205895,-0.069237,6,0.00142,142.272896,20.911729,6.5,59.875,0.189342,0.55097,0.28398,53.581314,53.581314,107.162628,8.25,0,71.145409,73.565232,391.426454,7.654473,-0.008916,6592.480954,2.75071,10.388905,53.603485,0.066197,5413.63498,2.699543,7.566364,2.779509,2.879035,0,0.037811,0.461179,3.609169,0,3.634651,92.28934,92.704726,6.29926,5.99213,13.402924,242.12365,220.784344,29,69.030189,2.962387,3.010781,0.537148,0,45.018124,45.018124,89.935019,89.32764,3.861124,1.861045,7.704518,0.708609,299.106036,0,46.386979,46.386979,0.178571,6.594123,6.598937,5178.576626,69.012568,3.73767,0.0326,1.999121,2.844432,5427.543425,0
1.368404,1.667607,13,0.113548,24.466222,?,2.093333,1.356205,460.852515,230.426257,230.426257,0.44792,?,?,6,327.724261,2.327,?,1.084753,2.518978,5.286088,1.068159,0.69472,1.289111,0.450917,54.736142,0.642765,4.859812,128,6,?,?,-0.21875,0.027546,43.16128,0.552813,0.428819,19252.20155,-0.380731,1.147433,0.635461,?,78.357377,11379.02617,?,1.487225,1.11458,11234.16158,122.405028,0.77098,1.073389,?,0.03212,7036.143962,2,2,10.49997,-5.25,2.352815,19.202188,3.998632,3.970292,26,199.367349,340.079432,0.093567,?,-0.106261,125.597708,2.125,91.794668,160.800708,0.47619,91.080306,859.914448,16825.30101,?,113.475099,5.32301,3.757656,1.091107,0.23393,17301.97665,0.841948,0.734957,1.429677,3.065153,2.066561,511.333333,?,3.723251,0.287226,0.773145,474,?,351.623624,13883.11332,1.162867,0.050595,25.710592,0.801394,0.826389,16201.2129,24.014773,8797.61043,?,876.552384,11.962286,172.940283,-0.040357,340.768608,25.767814,4.006267,3.304688,8.261915,11.1678,12.583071,12.628531,100.406921,0.644195,?,172.753662,86.470305,86.428108,86.428108,172.668716,170.768174,86.470305,15115.26653,782.301072,1.157045,48.543887,12.295884,1.211931,40.945098,2.2096,?,4,88.37789,219.940261,485.75,41.68,13.071532,8400.682006,13.0081,?,1.162773,3.983192,208.877124,?,11.40102,42,-0.231105,?,0.189375,203.74022,210.877124,1.049773,?,5.78665,0.701277,5.726848,18.781065,6.871286,70.249483,0.868716,12.327699,105.592988,42,42.07866,6225.510335,0.7125,24,5.584963,20.10179,15,622.717732,44.286688,0,9,-0.003323,173.538916,26.060793,10.75,83.177,0.667755,0.96081,0.24111,115.181513,115.181513,230.363027,16,-1.604998,128.77182,135.679727,598.846976,9.598459,-1.695006,12954.26652,-1.30452,?,70.039507,?,12208.15419,2.851766,8.131903,2.826947,3.062778,2.650567,-0.083651,0.734957,3.789479,0.635461,3.794187,180.173879,181.569732,12.794459,12.479871,55.331528,593.628892,304.815592,40,128.70133,3.071857,3.274517,0,1.191489,86.514593,86.514593,172.842814,170.863209,3.892456,2.650257,8.371991,2.236453,660.953216,0.099072,90.849791,90.849791,0.230769,12.791655,12.793018,11890.87392,128.634167,5.664912,0.06875,-3.696221,4.285085,13055.80539,0
1.391799,1.652663,10,0.688185,2.400882,0.150297,0.373333,1.582677,236.21165,118.105825,118.105825,0.65625,15.99492,-0.391455,9,171.649473,1.854,3.137141,1.168372,3.060317,7.670936,1.026992,0.693133,1.621025,0.688185,40.362172,0.65394,4.369448,78,10,2.777331,6.490145,-0.04688,0.02053,22.05285,0.36401,0.150156,10084.72607,0.688185,1.145294,0.455792,1.873481,38.479904,5271.006049,9.163905,1.432865,1.35938,7457.246868,72.346323,0.27716,1.202497,0.081271,0.01732,3888.803806,2,2,7.33333,-0.75,1.909495,14.763228,4.089975,3.555348,17,132.126561,219.11201,0.080808,0.532587,0.231992,102.600475,0.6875,48.102328,132.094644,0.27273,55.169977,425.820096,10205.78354,0.037831,67.032531,4.812184,0,1.136145,0.27656,9029.654647,0.435204,0.742697,1.435829,2.851991,1.967512,171.083333,0.616056,3.558652,0.115662,0.824529,249,8.935119,240.189404,6379.020926,1.248573,0.034375,18.964257,0,0.225833,8934.027149,20.339343,6072.219338,0.382708,457.38604,11.146157,95.638074,-0.014535,227.105088,18.026498,4.033338,3.175992,7.542083,0,9.010921,7.295115,57.511559,0.621603,0.459345,93.34287,46.665399,46.654552,46.654552,93.321293,92.621545,46.665399,7397.30006,428.028932,0.962703,32.289533,8.604532,1.315388,28.52549,1.6431,0.758091,1,42.451467,209.386874,170.944444,28.98,2.406852,3706.802328,7.355341,2.186625,1.47764,4.013629,132.126561,0.647476,7.80884,20,-0.20159,0.693637,0.040316,-19.04498,130.126561,1.09833,3.411517,3.38381,0.455792,5.187386,12.456747,5.850056,14.86218,0.991399,7.058174,70.210395,30,29.417334,4662.384742,0.61609,16,5,9.54279,10,263.929276,32.570309,0.916507,11,0.001215,151.881451,20.339343,10.5,62.4625,0.197596,0.78188,0.21149,62.298888,62.298888,124.597775,11.25,0,73.248107,70.061511,389.495248,7.787361,-0.436062,7033.120196,1.15297,11.380469,49.579896,0.055318,5664.093816,2.527025,7.868033,2.516369,2.831702,1.903369,0.058102,0.742697,3.653502,0.455792,3.697333,88.652075,89.626612,7.389663,8.189794,14.255149,251.777068,224.95288,29,73.154988,2.911599,3.091469,0.43818,1.903369,46.724131,46.724131,93.458657,92.7463,3.848506,2.237683,8.006313,0.94981,316.767492,0,44.752998,44.752998,0.147059,7.388505,7.388614,5265.355077,73.1382,5.324838,0.08105,2.657808,3.111357,5876.445323,0
1.240771,1.6559,3,0,16.665774,0.264468,0.96,0,2479.648466,1239.824233,709.782713,0.0942,16.000011,-0.313836,0,1684.758841,0.417,2.352348,1.508824,0,1.264411,1.022635,0,1.2223,0,232.024247,0.604257,5.631212,278,0,1.947523,24.908531,-0.43116,0.007508,149.20646,0.167425,0.40625,60946.42145,0,1.019219,0.262782,1.593814,499.447646,60456.05053,8.744064,1.26443,0.61957,41250.98345,519.95759,0.38642,1.031917,0.115964,0.0056,13899.3584,0,0,33.49998,-29.75,3.484496,35.936934,3.772405,4.919981,68,657.610622,970.892842,0.025039,0.460019,-0.304135,213.536595,1,502.474921,121.818354,0.0597,256.988629,3692.394724,56132.88967,0.055145,511.913665,6.042633,2.345975,1.019748,0.0608,60597.70803,1.768897,0,0,3.563922,1.8752,881.611111,0.397505,3.601022,0.296296,1.266616,4555,46.605794,1375.075976,60137.6864,1.027048,0.014085,112.996152,0.214358,0.555556,84715.83626,116.733151,31647.79131,4.074877,3614.207088,11.41636,1684.758841,0.000972,1347.941556,99.256635,3.734394,3.74191,7.24391,12.884723,48.489981,49.928477,507.227008,0.530784,0.500406,2357.664145,1178.853748,1178.727239,709.782713,2357.411,2356.211903,709.782713,60421.90384,3584.715896,1.647894,136.148292,48.409755,1.009626,172.898039,9.1225,1.07015,0,499.145291,169.239526,896.416667,175.24,1.607894,14089.66715,49.055644,13.958983,0,3.651408,758.680273,0.449185,34.02758,71,0.02641,6.177587,0.24,-263.269061,853.682352,0.74269,20.979444,29.83267,0.284108,6.33328,69,4.65396,55.178352,1.439434,48.489981,455.19482,186,182.366351,26929.4176,0.47219,69,7.108524,123.92963,63,3529.651808,194.373574,-0.843985,5,-0.000028,121.983137,140.816438,6.5,300.653,0.530612,0.36633,0.43236,1239.824233,709.782713,2479.648466,36.25,-0.768023,1598.853766,1617.482117,2622.157996,35.936934,0.180719,80989.16389,20.74797,50.028701,307.997389,0.07954,79726.97699,3.545169,7.297526,3.558679,3.676078,9.280314,-0.225682,0.284108,3.719704,0.262782,3.766959,2382.910417,2383.919112,49.212029,48.532624,51.539805,3532.002428,1434.564954,187,1598.663476,3.726953,3.696917,0.32326,2.301897,709.782713,1178.986521,2357.929826,2356.482074,3.638416,3.608888,7.392882,1.490969,3571.24772,0.198347,709.782713,1191.974611,0.066176,49.215586,49.213848,79326.94594,1598.482166,4.564348,0.00361,-11.266346,3.664982,60212.43309,0
2.400486,1.857062,0,0,6.009961,0.169948,0.535,0,76.08282,38.04141,38.04141,0,126.904473,-0.348609,0,53.858841,0.866,1.590394,0.622331,0,1,1.375725,0,1.377553,0,55.211176,0.711073,3.850148,46,0,1.583297,4.091423,-0.6,0.037037,11.84674,0.508658,0,7546.504508,0,1.300169,0,1.485127,4.001516,279.7537,11.768284,1.542767,0.6,5489.222477,68.26194,0.26364,0.444613,0.091433,0.02636,5409.111403,0,0,5.80952,-6,1.149301,7.608282,3.753936,3.044522,10,90.53215,255.996028,0.08547,1.180656,-0.022944,83.980251,0.597222,35.104565,124.54908,0.2582,43.311969,400.757944,7976.451674,0.068041,56.502432,4.290459,0,1.284146,0.03792,6132.89963,0.399277,0,0,2.29896,1.717141,109.634889,1.191844,3.618192,0,0.479862,89,8.498224,177.99572,2923.023613,1.188045,0.059722,16.354676,0.301811,0.111111,8461.90613,25.946493,4858.715822,0.590512,339.50482,10.404293,37.53435,0.000529,174.54436,13.531449,3.740666,2.665443,6.951379,0,4.1352,5.235593,49.526083,0.588324,0.473638,42.567544,21.155741,21.179549,21.179549,42.549981,41.725213,21.155741,4483.766885,260.509868,0.712714,19.317327,4.163415,1.31273,21.956863,1.3619,0.704124,0,21.38481,211.248514,91.237185,22.124,1.650964,6251.01483,4.173608,2.19053,0,10.694582,90.53215,1.024959,4.73636,10,0.006213,0.892325,0,-99.450581,90.53215,0.881438,4.510401,4.3572,0,4.634729,8.1,0,11.067306,1.031327,4.189794,67.881743,23,22.943918,3355.622537,0.53002,10,4.321928,11.42722,7,124.773696,27.942309,0,0,-0.001357,108.260134,25.946493,0,48.386,0,0.04195,0.43572,25.155935,25.155935,50.311869,6,0.154596,33.410296,34.859176,345.784364,5.031187,0.012159,4495.670464,1.9614,7.560478,42.712436,0.075946,3009.356745,2.01574,6.718464,2.29777,2.374333,0,0.001386,0,3.376587,0,3.439212,47.049317,47.264403,4.188887,4.113148,8.70207,60.466176,175.622287,23,31.455513,2.471629,2.559339,0,0,22.77266,22.77266,45.443618,45.036811,3.9371,1.150466,7.738944,0.508509,187.68724,0,23.659087,23.659087,0.25,4.232752,4.235324,1664.258868,31.479407,2.70805,0,0.089616,2.479824,1512.014591,0
1.295743,1.692737,4,0,19.224731,0.187094,3.866111,0,901.558694,450.08678,450.08678,0.11765,16.000962,-0.388457,0,598.615259,1.732,20.981284,1.310869,0,1.68557,1.147865,0,1.255235,0,98.47647,0.620149,5.241747,188,0,13.619695,15.392732,-0.5,0.030447,76.37782,0.599604,1.142467,41171.96631,0,1.155869,0.433286,8.722573,309.16028,39066.65908,13.606325,1.439978,0.73529,19183.0203,302.229755,1.20635,0.997291,0.061848,0.03548,10019.77357,0,0,15.83331,-17,2.913895,26.516432,4.037211,4.317488,37,424.313166,478.293054,0.116959,12.23188,-0.575513,151.711024,3.847222,373.345813,146.858073,0.34737,123.533653,1734.114,30903.20244,0.023818,347.724223,5.713733,2.423009,1.186772,0.11206,45274.97742,1.311536,0,0,3.387159,1.989105,640.715278,5.481717,3.724554,0.764692,0.971068,685,21.197884,609.933924,48185.4539,1.008484,0.05496,47.131321,0.329178,2.100833,35069.56565,24.986252,14255.20905,4.177308,2217.290348,12.747562,249.521874,-0.005208,579.231432,43.381978,4.013468,3.557745,7.449265,12.198842,21.056573,22.073754,362.725487,0.570815,0.43383,318.654349,159.378494,159.335822,159.335822,318.568702,317.08317,159.378494,46407.15115,2344.827956,1.572296,68.777831,19.325107,1.3373,72.678431,3.7604,3.443784,0,363.054161,187.56854,724.083333,73.76,14.888872,13058.32603,21.297982,9.053449,0,3.953107,429.068054,8.218542,16.05165,70,-0.058494,5.803241,0.411883,187.18736,429.068054,0.88054,11.483822,12.24162,0.655851,6.142037,27.046019,6.383507,60.939133,1.181135,19.262032,220.316651,79,75.959213,11484.21309,0.54956,34,6.087463,56.29833,27,2713.6145,81.139306,3.587867,3,-0.002051,149.180972,25.291817,4,129.5504,1.493333,0.59057,0.36005,182.100589,182.100589,364.201178,21,-1.379074,217.304917,223.87682,1175.77454,10.711799,-0.411461,51484.90048,2.99997,24.836134,133.726232,0.039367,59419.50992,3.235774,7.535851,3.24856,3.391413,2.716031,0.110567,0.655851,3.792269,0.433286,3.806747,326.456157,327.564183,20.766728,20.109377,53.13612,2336.113808,581.131171,76,217.23847,3.447396,3.513,0.398191,0.860832,159.423282,159.423282,318.744242,317.177666,3.96188,3.125447,7.720683,1.739464,2406.11254,0.231099,163.817737,163.817737,0.256757,20.761723,20.764144,50995.30857,217.175174,5.379897,0.01248,5.481234,3.962328,46087.82142,0
1.257655,1.667888,3,0,16.665776,0.264482,0.96,0,2551.670485,1275.835243,709.782713,0.12143,16.000012,-0.313836,0,1725.714949,0.689,2.352348,1.477787,0,1.405439,1.037506,0,1.234862,0,233.923921,0.608589,5.645447,282,0,1.947523,25.262085,-0.40357,0.007407,151.8299,0.165169,0.40625,60600.15444,0,1.036718,0.263648,1.593814,496.452554,60401.42424,8.744114,1.277389,0.64643,41445.02712,513.846184,0.38642,1.045163,0.116085,0.00552,13992.14598,0,0,33.99998,-28.25,3.486304,36.452435,3.7727,4.934474,69,741.742323,980.877191,0.024691,0.460019,-0.302474,215.652922,1,496.587833,124.380201,0.05882,260.317764,3604.280072,56004.20887,0.05524,505.357646,6.056784,2.345975,1.035569,0.07544,60220.35728,1.769017,0,0,3.565414,1.874912,881.361111,0.397505,3.601237,0.296296,1.24315,4644,46.793874,1368.381228,59843.98852,1.043916,0.013889,113.197598,0.215093,0.555556,82380.9639,88.747452,32009.14073,3.818588,3519.373972,11.427575,1725.714949,0.000959,1342.045144,99.714807,3.734912,3.743159,7.258484,12.887934,49.3945,51.103232,501.115602,0.536101,0.5004,2400.548669,1200.2957,1200.167097,709.782713,2400.291336,2399.095807,709.782713,60075.63684,3496.601244,1.648379,138.148292,49.54864,1.023598,172.172549,9.1774,1.07015,0,494.81636,172.092154,894.166667,174.48,1.607894,14175.34228,49.935806,13.556063,0,3.651469,855.474223,0.449185,34.52758,72,0.025962,5.842917,0.24,-259.241179,960.260463,0.740368,20.613985,29.24688,0.293034,6.347389,70,4.820282,55.176468,1.41021,49.3945,452.195704,185,181.478514,26749.96686,0.47527,70,7.129283,122.18278,64,3449.053956,194.799988,-0.867017,7,-0.000068,124.935258,115.148381,8.5,304.542,0.530612,0.42353,0.41781,1275.835243,709.782713,2551.670485,36.75,-0.776313,1624.158361,1643.040422,2581.072592,36.452435,0.177378,78437.57878,20.54245,50.735808,308.5592,0.079658,77513.43208,3.551443,7.308547,3.564261,3.678178,18.445349,-0.225108,0.293034,3.72056,0.263648,3.769192,2426.228483,2427.237608,50.063064,49.546135,53.772911,3471.559968,1425.022089,186,1623.965473,3.727726,3.700432,0.324036,2.275798,709.782713,1200.430672,2400.818744,2399.370374,3.638416,3.609868,7.396655,1.490969,3476.813772,0.198347,709.782713,1213.633644,0.065217,50.06596,50.064545,77668.15399,1623.781687,4.691348,0.00723,-11.339033,3.773528,60064.55557,0
1.21494,1.60855,3,0,23.809265,0.229368,1.915556,0,1201.573401,600.786701,600.786701,0.07143,16.003008,-0.393462,0,827.757306,1.84,8.587308,1.444453,0,1.333756,1.007464,0,1.209702,0,148.222678,0.59941,5.370638,214,0,6.254889,18.601969,-0.4949,0.017655,105.7486,0.359195,0.696181,43707.21851,0,1.020631,0.288445,4.867408,345.912339,44330.89031,10.238213,1.279747,0.63776,27370.31839,345.423839,0.7404,1.038776,0.091202,0.01511,11245.01563,0,0,22.89997,-24.25,3.324199,24.521906,3.824839,4.59512,49,588.515052,699.528533,0.072797,1.83776,-0.321331,175.109271,2.3125,337.828963,126.643659,0.19651,175.812902,2517.071272,38606.55544,0.041298,343.525827,5.802118,3.125939,1.001533,0.09203,43358.0564,1.630675,0,0,3.552599,1.931435,886,1.475312,3.669202,0.592089,1.148603,2245,30.806792,934.242316,42580.64897,1.021854,0.036133,73.128077,0.22728,1.041667,55362.15629,48.042922,20977.10368,2.499927,2581.118176,11.843085,789.142031,-0.006005,914.895076,65.96787,3.80894,3.732705,7.484428,12.911868,33.230877,34.955719,337.500497,0.54072,0.484891,1040.732167,520.414775,520.354675,520.354675,1040.611683,1038.515141,520.414775,42425.62582,2512.182668,1.635019,96.436423,42.674842,1.028047,115.313726,5.9942,1.784457,0,342.321004,171.943473,874.833333,117.068,10.390833,13159.67352,42.8484,9.386442,0,3.737757,645.061919,1.62461,23.7596,64,-0.078811,3.980471,0.456875,65.162569,678.18913,0.969058,13.863193,19.2499,0.442929,6.142037,47.020408,4.927254,88.181995,1.342196,33.834836,294.341875,122,121.045157,17993.52502,0.52049,49,6.61471,78.63184,39,2508.75068,125.633889,-0.629936,3,-0.002196,128.642444,59.132096,3.5,197.5685,0.733878,0.5534,0.39286,562.176479,562.176479,1124.352957,27.75,-1.610884,730.055531,729.283365,1735.03068,22.945979,-0.732611,54694.77218,5.83017,36.116463,196.243145,0.061682,55433.68988,3.505419,7.526544,3.517121,3.636067,7.749339,-0.195297,0.442929,3.750182,0.288445,3.779336,1041.452602,1043.130448,35.688167,37.201718,72.955315,2506.339052,939.48179,122,729.863863,3.688155,3.677672,0.367874,1.572032,520.556711,520.556711,1041.016412,1038.807708,3.648047,3.453593,7.657724,2.376716,2477.345512,0.334558,521.601621,521.601621,0.122449,35.780655,35.765342,54870.9297,729.795677,4.584967,0.007,-9.396964,4.478194,43420.75346,0
